Index,Artist,title,year,data,Absolute Chords,section,loop type,chords only,Form Type,MBID,source
119,Ariana Grande,Break Free,2014,|4|| 6- . .  5 | . . 3- . |,|EbM|| Gm . .  FM | . . Dm . |,$b,Four Six Five Three,4 6- 5 3-,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|4|| 6- . .  5 | . . 1 . |,|EbM|| Gm . . FM|. .  BbM|,$b_cad,,4 6- 5 1,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|4|| 6- . .  5 ||,|EbM|| Gm . . FM ||,$bb,Plateau: open neighboring loop,4 6- 5,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|3- . . 4||2-| . 3-|,|Dm . . EbM||Cm| . Dm|,$b_turnaround,,3- 4 2- 3-,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|3- . . 4||||,|Dm . . EbM||||,$b_turnaround_2,,3- 4,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,$b $b_cad $bb $b_turnaround,,$Ch_1,,,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,$b $b_cad $bb $b_turnaround_2,,$Ch_2,,,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|R||6-|| 2-||,|R||Gm|| Cm||,$link,,R 6- 2-,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|2- | . 3-|4 | 5 | 6- || 3- ||,|Cm | . Dm|EbM | FM | Gm || Dm ||,$c,,2- 3- 4 5 6- 3-,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|2- | . 3-|4 | 5 | 6- || 4|1|,|Cm | . Dm|EbM | FM | Gm || Fm |BbM|,$c_cad,,2- 3- 4 5 6- 4 1,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,$c*3 $c_cad,,$bridge,,,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|R|||,|R|||,$link_2,Rest,R,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|6-||||||||,|Gm||||||||,$d,Six,6-,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,$d*2,,$outro,,,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
119,Ariana Grande,Break Free,2014,|6-||,|Gm||,$ending,Six,6-,D-CLP,764c6278-a9f8-43f3-82cb-14bf65e57b21,Peres
255,Taio Cruz feat. Ludacris ,Break Your Heart ,2010,$In $Vr $PCh $Ch $link $Vr $PCh $Ch $rap_break $bridge $Ch $outro,,S,,,B,4538dceb-18ba-4da8-be4c-f8a300874856,Richards
255,Taio Cruz feat. Ludacris ,Break Your Heart ,2010,| 6- . . 4 | . . .  1 | . . . 3- ||,|Cm . . AbM| . . . EbM| . . . Gm||,$a,,6- 4  1  3-,B,4538dceb-18ba-4da8-be4c-f8a300874856,Richards
255,Taio Cruz feat. Ludacris ,Break Your Heart ,2010,$a*4,,"$In, $Vr, $Ch, $rap_break, $outro",,,B,4538dceb-18ba-4da8-be4c-f8a300874856,Richards
255,Taio Cruz feat. Ludacris ,Break Your Heart ,2010,|6-||4||1||3-||,|Cm || AbM|| EbM|| Gm||,$b,Axis-A-sub3-,6- 4 1 3-,B,4538dceb-18ba-4da8-be4c-f8a300874856,Richards
255,Taio Cruz feat. Ludacris ,Break Your Heart ,2010,$b*2,,"$PCh, $bridge",,,B,4538dceb-18ba-4da8-be4c-f8a300874856,Richards
255,Taio Cruz feat. Ludacris ,Break Your Heart ,2010,$a*2,,$link,,,B,4538dceb-18ba-4da8-be4c-f8a300874856,Richards
387,Kelly Clarkson ,Breakaway ,2004,$In $Vr*2 $a_turnaround $Ch $link $Vr $a_turnaround $Ch $bridge $Ch $ending,,S,,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,|6- 5 |1 4|,|Am GM|CM FM | ,$a,Axis-A-reverse,6- 5 1 4,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,|6- 5 |4|,|Am GM|FM|,$a_cad,Plateau: Reverse open passing loop,6- 5 4,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,$a $a_cad,,"$aa, $link",,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,$aa*2,,"$In, $Vr",,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,|6- 5 | 2 | 4 5 |,|Am GM|DM | FM GM|,$a_turnaround,,6- 5 2 4 5,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,| 1 | 5 | 6- | 4 |,| CM | GM |Am | FM|,$b,Axis-C,1 5 6- 4,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,$b $a_cad,,$bb,,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,$bb*2,,$Ch,,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,|5|1 4|,|GM|CM FM|,$c,,5 1 4,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,|2|4 5|,|DM|FM GM|,$c_turnaround,,2 4 5,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,$c*3 $c_turnaround,,$bridge,,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
387,Kelly Clarkson ,Breakaway ,2004,$a_cad*3,,$ending,,,D-CLP,2701fa8d-033c-31d5-a65a-4641b1a20455,"Richards, Park: MusicID Top 200 (2000-2020)"
256,The Script ,Breakeven ,2010,$In $link $Vr*2 $Ch $link $Vr $Ch $bridge $Vr $Ch $outro $fadeout,,S,,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,|4 . .  1 || 5 . .  6- ||,|EbM . .  BbM || FM . .  Gm ||,$a,Axis-F,4 1 5 6-,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,|6- . .  5|| 1 . .  2- ||,|Gm . . FM|| BbM . . Cm||,"$b, $link",,6- 5 1 2-,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,$a*4,,$In,,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,$b*4,,$Vr,,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,$b*4 ,,"$Ch, $outro, $fadeout",,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,$b*6,,$Ch_b,,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,|6- . .  5|| 1 . .  4 ||,|Gm . . FM|| BbM . . EbM||,$c,Axis-A-reverse,6- 5 1 4,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,$c*2,,$link_b,,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,|4||,|EbM||,$c_trunaround,Four,4,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
256,The Script ,Breakeven ,2010,$c*4 $c_turnaround,,$bridge,,,"B, D",1d433414-d512-4370-bdd6-c58b1e3cc84f,Richards
477,Faith Hill,Breathe,1999,$In $Vr*2 $Ch $link $Vr $Ch $turnaround_2 $link $Ch_2 $turnaround_2 $ending,,S,,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,|2- | 1 | 4 | 1|,|Am | GM | CM |GM |,$a,,2- 1 4 1,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,|2- | 1 | 4 ||,| Am | GM | CM||,$a_cad,,2- 1 4,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,$a $a_cad,,"$aa, $In",,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,|2- ||5||,| Am || DM||,$turnaround,Dorian Shuttle,2- 5,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,$a $a_cad $a $turnaround,,$Vr,,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,|1|2-|4|5|,|GM|Am|CM|DM|,$b,,1 2- 4 5,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,|1|2-|4|1|,|GM|Am|CM|GM|,$bb,,1 2- 4 1,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,$b*2 $bb $turnaround,,$Ch,,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,$b*2,,$link,,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,|4|1|2-|5|,|CM|GM|Am|DM|,$turnaround_2,,4 1 2- 5,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,$bb $turnaround,,$Ch_2,,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
477,Faith Hill,Breathe,1999,$bb $a $a_cad,,$ending,,,B-CLP,5e406497-3b26-4c2d-8bff-d5bd5d3aeae6,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,$In $Vr $drop $Ch $Vr $drop $Ch $PostCh $bridge $instr $Ch $PostCh $fadeout,,S,,,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,|6- |||| 4 |||| ,|Em|||| CM||||,"$a, $fadeout",Aeolian-Lydian Plateau Shuttle,6- 4,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,$a*4,,$In,,,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,$a*2,,"$Vr, $instr",,,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,|R||,|R||,$drop,Rest,R,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,|6-||1||5||6-||,|Em||GM||DM||Em||,$b,,6- 1 5 6-,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,$b*2,,$Ch,,,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,|4|| 5|| 6-||||,|CM|| DM|| Em||||,$c,Plateau: open passing loop,4 5 6-,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,$c*2,,$PostCh,,,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,|2-|| 6-|| 3|| 6- ||,|Am|| Em|| BM|| Em ||,$d,,2- 6- 3 6-,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,|2-|| 6-|| 3||||,|Am|| Em|| BM||||,$d_turnaround,,2- 6- 3,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
403,Evanescence& Paul McCoy,Bring Me To Life,2003,$d $d_turnaround,,$bridge,,,D-CLP,2722996e-ca58-368a-b5e7-0ca622256ea3,Park: MusicID Top 200 (2000-2020)
492,Sarah McLachlan,Building a Mystery,1997,$In $Vr $turnaround $link $Vr $turnaround_2 $Ch $a_cad $Vr $turnaround_2 $Ch $bridge $Ch,,S,,,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,| 6- | 4 | 1 | 5 |,|Bm | GM | DM | AM|,"$a, $link",Axis-A,6- 4 1 5,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,$a*2,,$In,,,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,$a*4 ,,$Vr,,,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,|2||4|5|,| EM|| GM| AM |,$turnaround,,2 4 5,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,|2||4||2||4|5|,| EM|| GM|| EM|| GM| AM |,$turnaround_2,,2 4 2 4 5,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,|5|||,|AM|||,$a_cad,Five,5,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,$a*4 ,,$Ch,,,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,|4|5|4||2-||4|5|4||||2-||4|5|,|GM|AM|GM||EM||GM|AM|GM||||EM||GM|AM|,$bridge,,4 5 4 2- 4 5 4 2- 4 5,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
492,Sarah McLachlan,Building a Mystery,1997,$a*8,,$PostCh,,,D,4ac49dd4-1c76-398f-bea7-906a37180b7c,Richards
388,Usher,Burn,2004,$In $Vr $Ch $Vr $Ch $Vr $Ch $fadeout,,S,,,A-CLP,5b90ea12-44d0-47f6-9373-0a63c4ad1e57,Park: MusicID Top 200 (2000-2020)
388,Usher,Burn,2004,|1|6-|4||,|DM|Bm|GM||,$a,,1 6- 4,A-CLP,5b90ea12-44d0-47f6-9373-0a63c4ad1e57,Park: MusicID Top 200 (2000-2020)
388,Usher,Burn,2004,|1|6-|4|2- 5|,|DM|Bm|GM|Em AM|,$a_cad,,1 6- 4 2- 5,A-CLP,5b90ea12-44d0-47f6-9373-0a63c4ad1e57,Park: MusicID Top 200 (2000-2020)
388,Usher,Burn,2004,$a $a_cad,,"$aa, $In",,,A-CLP,5b90ea12-44d0-47f6-9373-0a63c4ad1e57,Park: MusicID Top 200 (2000-2020)
388,Usher,Burn,2004,$aa*2,,"$Vr, $Ch $fadeout",,,A-CLP,5b90ea12-44d0-47f6-9373-0a63c4ad1e57,Park: MusicID Top 200 (2000-2020)
120,Jason Aldean ,Burnin' It Down ,2014,$In $Vr $PCh $Ch $DCh $Vr_2 $PCh $Ch $DCh_2 $Vr*2 $Ch $DCh_2 $Vr,,S,,,A,a5b22b59-bc1b-4f83-9e13-847c0e62c180,Richards
120,Jason Aldean ,Burnin' It Down ,2014,| 6- | 4 | 1 | 5 |,|Em|CM|GM|DM,"$a, $PCh, $DCh, $Vr_2",Axis-A,6- 4 1 5,A,a5b22b59-bc1b-4f83-9e13-847c0e62c180,Richards
120,Jason Aldean ,Burnin' It Down ,2014,$a*2,,"$In, $Vr, $DCh_2",,,A,a5b22b59-bc1b-4f83-9e13-847c0e62c180,Richards
120,Jason Aldean ,Burnin' It Down ,2014,$a*4,,$Ch,,,A,a5b22b59-bc1b-4f83-9e13-847c0e62c180,Richards
45,Flo Rida and 99 Percent,Cake,2017,$In $Vr $PCh $Ch $DCh $Vr $PCh $Ch $DCh $bridge $Ch $DCh,,S,,,B,8a66bf18-d30f-41bd-b313-8ee7223a889a,"Adams 2019, Barna 2020"
45,Flo Rida and 99 Percent,Cake,2017,|4 . . 1|| 5 . .  6- ||,|GM . . DM|| AM . .  Bm ||,$a,Axis-F,4 1 5 6-,B,8a66bf18-d30f-41bd-b313-8ee7223a889a,"Adams 2019, Barna 2020"
45,Flo Rida and 99 Percent,Cake,2017,$a*2,,"$In, $Vr, $PCh",,,B,8a66bf18-d30f-41bd-b313-8ee7223a889a,"Adams 2019, Barna 2020"
45,Flo Rida and 99 Percent,Cake,2017,$a*3 $drop,,"$Ch, $bridge",,,B,8a66bf18-d30f-41bd-b313-8ee7223a889a,"Adams 2019, Barna 2020"
45,Flo Rida and 99 Percent,Cake,2017,|4 . . 1||R ||,|GM . . DM||R||,$drop,,4 1 R,B,8a66bf18-d30f-41bd-b313-8ee7223a889a,"Adams 2019, Barna 2020"
45,Flo Rida and 99 Percent,Cake,2017,$a*4,,$DCh,,,B,8a66bf18-d30f-41bd-b313-8ee7223a889a,"Adams 2019, Barna 2020"
257,Katy Perry featuring Snoop Dog,California Gurls,2010,$In $Vr*2 $PCh $Ch*2 $Vr $PCh $Ch*2 $rap_break $Ch $PostCh $ending,,S,,,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,|3- . . 4|| . 5 |6-|,|Am . . BbM|| . CM |Dm|,$a,,3- 4 5 6-,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,$a*2,,$In,,,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,$a*4,,"$Vr, $Ch, $PostCh",,,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,|4||5||3-||||,|CM||Dm||BbM||||,$b,,4 5 3-,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,$b*2,,$PCh,,,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,$a*12,,$rap_break,,,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
257,Katy Perry featuring Snoop Dog,California Gurls,2010,|R|,|R|,$ending,Rest,R,"B, C",108c6186-1503-38c7-a8be-12ea34ff66da,Peres
197,Carly Rae Jepsen,Call Me Maybe,2012,$In $Vr $PCh $Ch*2 $link $Vr $PCh $Ch*2 $PostCh $bridge $Ch $PostCh,,S,,,A,cb1d1c9b-6f10-4e17-9a78-61f7169e9f8a,"Spicer, Peres, Richards, Park: MusicID Top 200 (2000-2020)"
197,Carly Rae Jepsen,Call Me Maybe,2012,|R||||,|R||||,"$In, $link",Rest,R,A,cb1d1c9b-6f10-4e17-9a78-61f7169e9f8a,"Spicer, Peres, Richards, Park: MusicID Top 200 (2000-2020)"
197,Carly Rae Jepsen,Call Me Maybe,2012,|4| . . . 1| . 5 . . | . . . 6-| . 4 . . | . . . 1 | . 5 . . ||,|CM| . . . GM| . D . . | . . . Em| . C . . | . . . GM | . D . . ||,"$a, $PCh",,4 1 5  6- 4  1 5,A,cb1d1c9b-6f10-4e17-9a78-61f7169e9f8a,"Spicer, Peres, Richards, Park: MusicID Top 200 (2000-2020)"
197,Carly Rae Jepsen,Call Me Maybe,2012,$a*2,,"$Vr, $Ch, $PostCh, $bridge",,,A,cb1d1c9b-6f10-4e17-9a78-61f7169e9f8a,"Spicer, Peres, Richards, Park: MusicID Top 200 (2000-2020)"
121,Becky G.,Can't Stop Dancing,2014,$In $Vr $PCh $Ch $DCh $link $Vr $PCh $Ch $bridge $Ch*2 $outro,,S,,,C,8d84c8f0-6213-4d4d-b9fb-9f12e6c8848b,Peres
121,Becky G.,Can't Stop Dancing,2014,|6-||4|1|,|G#m|| EM| BM|,"$a, $link",Six Four One Rest,6- 4 1,C,8d84c8f0-6213-4d4d-b9fb-9f12e6c8848b,Peres
121,Becky G.,Can't Stop Dancing,2014,$a*2,,"$In, $PCh, $outro",,,C,8d84c8f0-6213-4d4d-b9fb-9f12e6c8848b,Peres
121,Becky G.,Can't Stop Dancing,2014,$a*4,,"$Vr, $Ch",,,C,8d84c8f0-6213-4d4d-b9fb-9f12e6c8848b,Peres
121,Becky G.,Can't Stop Dancing,2014,|5||||||||,|F#M||||||||,$turnaround,Five,5,C,8d84c8f0-6213-4d4d-b9fb-9f12e6c8848b,Peres
121,Becky G.,Can't Stop Dancing,2014,$a*5 $turnaround,,$bridge,,,C,8d84c8f0-6213-4d4d-b9fb-9f12e6c8848b,Peres
442,Kylie Minogue,Can't Get You Out Of My Head,2001,$In $hook*2 $Vr $hook $Vr $PCh $Ch $PostCh $hook*2 $Vr $PCh $Ch $PostCh $hook*4 $fadeout,,S,,,C,10b14617-6ba7-35c3-851d-5af3b3d7b6ad,Park: MusicID Top 200 (2000-2020)
442,Kylie Minogue,Can't Get You Out Of My Head,2001,|2- | | | . 4|6-||| . 1|,|Dm | | | . FM|Am||| . CM|,"$a, $hook, $fadeout",,2-  4 6- 1,C,10b14617-6ba7-35c3-851d-5af3b3d7b6ad,Park: MusicID Top 200 (2000-2020)
442,Kylie Minogue,Can't Get You Out Of My Head,2001,$a*2,,"$In, $Vr",,,C,10b14617-6ba7-35c3-851d-5af3b3d7b6ad,Park: MusicID Top 200 (2000-2020)
442,Kylie Minogue,Can't Get You Out Of My Head,2001,|b7||6||#5o||6||5-||||6||||,|BbM||AM||G#o||AM||Gm||||AM||||,$PCh,,b7 6 #5o 6 5- 6,C,10b14617-6ba7-35c3-851d-5af3b3d7b6ad,Park: MusicID Top 200 (2000-2020)
442,Kylie Minogue,Can't Get You Out Of My Head,2001,|b7||||6||||,|BbM||||AM||||,$PostCh,,b7 6,C,10b14617-6ba7-35c3-851d-5af3b3d7b6ad,Park: MusicID Top 200 (2000-2020)
442,Kylie Minogue,Can't Get You Out Of My Head,2001,$a*3,,$Ch,,,C,10b14617-6ba7-35c3-851d-5af3b3d7b6ad,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,$In $Vr $Vr $PCh $Ch $DCh $Vr $Vr $PCh $Ch $DCh*2 $bridge $Ch $PostCh $outro,,S,,,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,|1||6-||4||6-||,|CM||Am||FM||Am||,"$a, $In, $DCh, $outro",,1 6- 4 6-,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,$a*2,,"$Vr, $Ch, $PostCh",,,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,|b7| . . . 1|||,|BbM| . . . CM|||,$b,,b7 1,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,|b6| . . . b7|||4-||b7||,|AbM| . . . BbM|||Fm||BbM||,$c,,b6 b7 4- b7,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,$b*2 $c,,$PCh,,,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,|R||,|R||,$drop,Rest,R,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
57,Justin Timberlake,Can't Stop The Feeling,2016,$a*2 $drop,,$bridge,,,C,07816e87-210a-4b49-be1d-4a96f99cde0c,Park: MusicID Top 200 (2000-2020)
463,M_a,Case Of The Ex (Whatcha Gonna Do),2000,$In $Vr $PCh $Ch $Vr $PCh $Ch*2 $bridge $Ch*2 $outro $ending,,S,,,"B, C",e2efbc67-d4fd-4186-b852-89990e1369f6,Park: MusicID Top 200 (2000-2020)
463,M_a,Case Of The Ex (Whatcha Gonna Do),2000,|6-||2-||1||7o|3|,|C#m||F#m||EM||D#o|G#M|,$a,,6- 2- 1 7o 3,"B, C",e2efbc67-d4fd-4186-b852-89990e1369f6,Park: MusicID Top 200 (2000-2020)
463,M_a,Case Of The Ex (Whatcha Gonna Do),2000,$a*2,,"$In, $Vr, $PCh, $Ch, $outro",,,"B, C",e2efbc67-d4fd-4186-b852-89990e1369f6,Park: MusicID Top 200 (2000-2020)
463,M_a,Case Of The Ex (Whatcha Gonna Do),2000,|6- 2-||||6-||||2-||||3-||||,|C#m F#m||||C#m||||F#m||||G#m||||,$bridge,,6- 2- 6- 2- 3-,"B, C",e2efbc67-d4fd-4186-b852-89990e1369f6,Park: MusicID Top 200 (2000-2020)
463,M_a,Case Of The Ex (Whatcha Gonna Do),2000,|6- |,|C#m|,$ending,Six,6-,"B, C",e2efbc67-d4fd-4186-b852-89990e1369f6,Park: MusicID Top 200 (2000-2020)
370,Gavin DeGraw ,Chariot ,2005,$In $Vr $Vr_2 $Ch $link $Vr $Vr_2 $Ch $bridge $Ch $PostCh*2 $outro,,,,,D-CLP,fb366a75-1e7f-32b5-99bc-95c7aca3ca84,Richards
370,Gavin DeGraw ,Chariot ,2005,| 6- | 4 | 1 | 5 |,|Em|CM|GM|DM|,$a,Axis-A,6- 4 1 5,D-CLP,fb366a75-1e7f-32b5-99bc-95c7aca3ca84,Richards
